
Day 0 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 2,            9,      525,     621,      0,       1146
 2,           10,     1484,       0,      0,       1484
 2,           11,      296,       0,      0,        296
 2,           12,      395,       0,      0,        395
 2,           13,      503,       0,      0,        503
 2,           14,     1576,       0,      0,       1576
 2,           15,      534,       0,      0,        534
 2,           16,     1031,       0,      0,       1031
 2,           17,      546,       0,      0,        546
 2,           18,      560,       0,      0,        560
 2,           19,      497,       0,      0,        497


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 3,            0,      672,    2898,      0,       3570
 3,            1,      817,       0,      0,        817
 3,            2,     1364,     445,    196,       2005
 3,            3,     1393,     346,   1046,       2785
 3,            4,      340,       0,      0,        340
 3,            5,      345,       0,      0,        345
 3,            6,      400,       0,      0,        400
 3,            7,      359,       0,      0,        359
 3,            8,      838,       0,      0,        838
 3,            9,      507,     653,      0,       1160
 3,           10,     1472,       0,      0,       1472
 3,           11,      284,       0,      0,        284
 3,           12,      382,       0,      0,        382
 3,           13,      498,       0,      0,        498
 3,           14,     1596,       0,      0,       1596
 3,           15,      523,       0,      0,        523
 3,           16,     1072,       0,      0,       1072
 3,           17,      524,       0,      0,        524
 3,           18,      535,       0,      0,        535
 3,           19,      497,       0,      0,        497


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 4,            0,      641,    3068,     42,       3751
 4,            1,      812,       0,      0,        812
 4,            2,     1310,     372,    170,       1852
 4,            3,     1372,     324,   1099,       2795
 4,            4,      315,      81,      0,        396
 4,            5,      332,       0,      0,        332
 4,            6,      402,       0,      0,        402
 4,            7,      337,       0,      0,        337
 4,            8,      819,       0,      0,        819
 4,            9,      482,     690,      0,       1172
 4,           10,     1441,       0,      0,       1441
 4,           11,      276,       0,      0,        276
 4,           12,      372,       0,      0,        372
 4,           13,      499,       0,      0,        499
 4,           14,     1581,       0,      0,       1581
 4,           15,      512,       0,      0,        512
 4,           16,     1071,       0,      0,       1071
 4,           17,      531,       0,      0,        531
 4,           18,      553,       0,      0,        553
 4,           19,      498,       0,      0,        498


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 5,            0,      611,    2482,     65,       3158
 5,            1,      754,     676,      0,       1430
 5,            2,     1255,     334,    164,       1753
 5,            3,     1325,     313,   1157,       2795
 5,            4,      310,     161,      0,        471
 5,            5,      312,       0,      0,        312
 5,            6,      386,      85,      0,        471
 5,            7,      311,       0,      0,        311
